LigandID,Score,SMILES,OnBits
7831,69.4,O=C(O[C@H]1C(C)(C)[C@@H]2[C@](C)([C@@H]3[C@](C)([C@@]4(C)C([C@@H]5[C@H](C)[C@H](CO)CC[C@]5(C(=O)[O-])CC4)=CC3)CC2)CC1)/C=C/c1ccc(O)cc1,"10,22,25,31,33,36,49,80,86,100,102,138,155,157,176,202,222,226,240,249,250,252,267,270,284,285,289,301,308,356,409,412,418,453,471,478,492,522,549,552,555,578,598,650,681,694,695,715,726,729,745,754,757,781,807,831,835,848,849,857,861,878,889,893,904,918,926,927,981,1009,1012,1019"
8649,109.2,O=C([O-])[C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O2)[C@H](O[C@@H]2C(C)(C)[C@@H]3[C@@](C)([C@H]4[C@](C)([C@@]5(C)C([C@H]6[C@@](C(=O)O[C@H]7[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O7)(CC5)CCC(C)(C)C6)=CC4)CC3)CC2)O1,"13,22,33,36,53,80,86,102,138,155,156,190,202,210,222,233,240,249,250,265,267,280,299,301,308,332,356,357,409,412,418,453,463,478,489,492,542,549,555,576,598,600,610,636,637,650,656,669,679,695,715,729,740,757,781,807,820,833,849,857,869,871,889,893,897,904,926,927,938,939,953,960,981,998,1010,1019,1020"
4661,-2.2,Brc1c(N)c(C[N+@H](C)C2CCCCC2)cc(Br)c1,"91,140,147,457,807,844"
4172,15.6,O(C)c1c(OC)cc2c3[C@@H]([N+@H](C)CC2)Cc2c(-c13)cc(OC)c(OC)c2,"91,140,147,457,807,844"
7435,31.7,S(=O)(=O)([O-])c1cc(C(=O)OCC(=O)[C@@]2(O)[C@H](C)C[C@@H]3[C@@]2(C)C[C@@H](O)[C@@]2(F)[C@@]4(C)C(=CC(=O)C=C4)CC[C@H]32)ccc1,"15,18,33,36,61,64,80,84,128,130,141,145,147,170,182,233,250,251,268,285,286,301,314,319,350,356,361,404,412,424,452,460,469,498,504,519,532,547,575,585,600,639,650,679,695,714,715,726,748,750,760,767,787,804,807,827,843,849,875,885,893,904,926,941,951,961,967,973,980,997,1002,1019,1020"
3224,-0.3,O=C1C([O-])=C(c2cc(O)c(O)cc2)Oc2c(O)c(O)cc([O-])c12,"36,64,88,133,136,202,227,271,314,315,356,378,389,407,423,433,451,525,578,580,583,589,650,656,673,715,726,751,807,816,849,875,896,960,964,1004,1005"
1666,-3.9,O=C(N)c1cc2c([nH]c3c2C[C@@H]([N+H2]C)CC3)cc1,"91,140,147,457,807,844"
7487,105.7,O(C)c1c(O)c2Oc3c(OC)cc4c([C@H]([N+H2]CC4)Cc4cc(c(O)cc4)Oc4ccc(cc4)C[C@@H]4[N+@@H](C)CCc(c24)c1)c3,"91,140,147,457,807,844"
689,-3.5,[S@H0](=O)(/C=C/CCN=C=S)C,"33,80,91,97,144,176,211,235,241,332,339,353,383,401,427,461,574,589,650,666,674,694,725,914,980"
1728,-2.5,O=C([C@H](C[N+H]1CCCCC1)C)c1ccc(C)cc1,"91,140,147,457,807,844"
770,-4.2,S(=O)(=O)([O-])CCCNC(=O)C,"33,80,128,197,220,245,285,341,350,452,481,630,650,667,715,731,807,852,887,893,966,993,1017"
4696,2.1,O=C(N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2C(=O)[O-])O[C@@H](CO)[C@@H](O)C1)C,"33,50,53,80,86,128,156,158,202,222,233,240,245,248,268,271,299,332,357,358,379,387,463,492,576,601,610,650,656,695,707,715,740,807,849,880,886,893,897,926,953,960,1017,1019"
5947,23.9,O=C1C(C)(C)[C@@H]2[C@@](C)([C@H]3C([C@]4(C)[C@@](C)([C@H]([C@H](CC/C=C(\C)/C)C)[C@H](O)C4)CC3)=CC2)CC1,"1,4,33,34,36,80,116,138,188,233,250,258,272,283,301,314,356,401,409,412,418,453,478,479,495,541,550,555,556,558,598,647,650,659,669,679,690,694,699,714,739,757,764,781,797,807,831,849,863,883,904,926,938,981,1017,1019"
1624,-3.0,[N+H](CC[C@@H](c1ncccc1)c1ccccc1)(C)C,"91,140,147,457,807,844"
957,-4.2,[N+H2]([C@H](Cc1cc2OCOc2cc1)C)C,"91,140,147,457,807,844"
8490,91.1,O=C(O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](CO)O1)[C@@]1(C)[C@@H](O)[C@H](O)C[C@]2(C)[C@@H]3[C@](C)([C@@]4(CO)C([C@H]5[C@](C(=O)O[C@H]6[C@H](O)[C@H](O)[C@H](O)[C@@H](CO)O6)(CC4)CCC(C)(C)C5)=CC3)CC[C@H]12,"13,33,36,62,80,102,124,138,155,188,190,198,210,222,233,250,256,267,280,299,301,308,312,356,389,409,412,453,463,478,489,492,544,555,598,600,610,636,650,656,679,695,708,715,740,748,757,781,807,820,833,849,853,893,897,926,945,949,953,981,998,1010,1019,1020"
2202,6.8,O(C)c1cc2c(cc1)C[C@@H]1[N+@@H](C)CC[C@@]32[C@H]1CCCC3,"91,140,147,457,807,844"
5054,-3.7,Ic1c(O)c2ncccc2c(I)c1,"19,64,88,180,202,333,356,378,428,435,448,473,549,578,582,661,665,700,726,787,807,842,849,875,915,947"
4163,2.7,O=C(OCC)c1ccc(OCC[N+@@H]2[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)C2)cc1,"91,140,147,457,807,844"
1521,-2.1,O=C\1/C(/C)=C/CC[C@]2(C)O[C@@H]2CC(C)(C)/C=C/1,"33,36,39,46,114,120,123,138,176,250,266,313,314,356,396,547,586,593,639,650,656,679,694,698,706,744,747,757,787,849,926,934,1000,1014,1019"
5569,6.6,O=C(NCC(=O)[O-])[C@@H](C[N+@H]1C[C@H](C)[C@](C)(c2cc(O)ccc2)CC1)Cc1ccccc1,"91,140,147,457,807,844"
6812,27.1,O(C[C@]12[C@H](O)C[C@H](OC)C34[C@@H]1[C@@H](OC)[C@@H]([C@]1(O)[C@H](O)[C@@H](OC)[C@]5(O)[C@H](O)[C@H]1[C@H]3C5)[C@H]4[N+@@H](CC)C2)C,"91,140,147,457,807,844"
1538,-0.6,O=C1N(C)C(=O)NC(=O)[C@@]1(C)C1=CCCCC1,"4,33,36,39,76,90,116,121,123,228,250,255,310,314,356,417,504,650,713,714,757,849,926,934,935,944,953,968,972,981,987,1013"
2992,-2.8,O([C@@H](CC(=O)C)C=1[C@H](C)C[C@@H]2OC(=O)C(=C)[C@H]2CC=1)C(=O)C,"1,11,33,35,64,69,80,87,123,149,266,268,285,296,314,342,356,370,426,455,472,497,512,526,532,562,565,567,592,598,650,656,695,737,750,757,772,795,807,849,893,899,903,926,1015,1017,1019"
459,-4.2,O=C1OCCCCCCCC1,"2,4,110,225,310,314,356,441,643,650,656,685,714,881,926,950,970"
2018,-3.2,[N+H](CCN(Cc1cscc1)c1ncccc1)(C)C,"91,140,147,457,807,844"
7996,81.4,O(C)c1c(-c2c(OC)cc(O)c3c2C[C@H]2[N+@@H](C)CCC43[C@H]2C=C(OC)C(=O)C4)c2c(c(O)c1)C13[C@@H]([C@H]([N+@H](C)CC1)C2)C=C(OC)C(=O)C3,"91,140,147,457,807,844"
7686,66.1,Clc1c(OC)cc2cc1N(C)C(=O)C[C@@H](OC(=O)C)[C@@]1(C)O[C@@H]1[C@H](C)C1OC(=O)NC(O)([C@@H](OC)/C=C/C=C(/C)\C2)C1,"11,33,36,42,46,50,59,80,90,102,106,121,122,130,154,179,225,231,232,249,250,264,271,283,285,287,288,314,338,349,356,482,497,512,521,527,540,561,568,650,652,656,659,669,679,695,698,733,750,795,798,801,807,841,849,850,857,858,861,862,875,883,884,893,901,926,935,937,946,953,955,972,987,994,1000,1011,1017,1019"
951,-5.0,O(C)c1c(OC)ccc2c1C(=O)OC2,"33,42,64,74,94,212,249,314,333,356,372,441,502,512,517,575,609,613,650,656,695,723,726,841,849,873,926,946,956"
5181,6.0,Clc1c(NC(=O)c2cc(OCC3CC3)c(OC(F)F)cc2)c(Cl)cnc1,"1,26,29,80,94,112,128,142,301,335,356,361,366,378,381,425,428,432,486,511,526,561,579,580,625,647,650,659,664,673,695,723,726,733,747,771,792,807,834,849,859,875,884,893,904,926,946,949,1019"
8710,125.1,O=C(N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c3c([nH]c2)cccc3)C(=O)N[C@@H](CCCC[N+H3])C(=O)N[C@H]([C@H](O)C)C(=O)N[C@H](C(=O)N[C@H]([C@@H](O)C)CO)CSSC1)[C@@H]([N+H3])Cc1ccccc1,"91,140,147,457,807,844"
8545,211.4,O=C(O[C@H]1[C@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)/C=C/C=C(\C)/C(=O)Nc2c(/C=N\N3CC[N+H](C4CCCC4)CC3)c(O)c3c(c(O)c(C)c4O[C@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,"91,140,147,457,807,844"
7064,14.2,O=C(O[C@H]1[C@@H](O)[C@@H]2C(C(=O)OC)=CO[C@@H](O[C@@H]3[C@H](O)[C@@H](O)[C@H](O)[C@H](CO)C3)[C@H]2[C@H]1C)/C=C/c1ccccc1,"13,16,31,33,49,64,80,98,100,102,128,145,165,171,175,176,218,222,226,233,268,284,285,299,308,329,342,356,357,383,389,410,433,436,463,492,525,534,560,622,644,650,656,694,695,706,726,781,798,807,835,841,849,854,856,861,878,891,893,906,926,960,1009,1019"
7867,124.3,O(C)c1c(OC)cc2c3[C@@H]([N+@H](C)CC2)Cc2cc(c(OC)cc2)Oc2ccc(cc2)C[C@@H]2[N+@@H](C)CCc4c2cc(c(OC)c4)Oc13,"91,140,147,457,807,844"
8435,20.9,Ic1c(N(C(=O)C)C[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c(I)c1C(=O)NC[C@@H](O)CO,"1,23,33,34,80,128,150,197,222,227,327,356,407,461,466,474,482,486,564,570,586,603,606,650,661,708,783,807,836,846,881,893,947,953,981,990,1014,1017"
8161,61.4,FC(F)(F)C(=O)N[C@@H]1[C@@H](O)[C@@H](C)O[C@H](O[C@@H]2c3c([O-])c4C(=O)c5c(OC)cccc5C(=O)c4c([O-])c3C[C@@](O)(C(=O)COC(=O)CCCC)C2)C1,"12,15,33,36,52,61,64,80,114,121,128,130,139,147,169,223,233,249,264,268,271,285,294,298,314,320,321,352,356,357,361,362,375,379,386,387,402,412,429,452,463,468,485,490,495,505,512,540,550,565,587,591,604,624,639,647,650,656,677,679,687,695,697,715,722,723,726,751,765,794,802,807,841,842,849,887,893,897,904,926,940,946,964,973,979,980,984,1019"
5289,41.5,C(C)(C)[C@H]1[C@@]2(C)[C@@H]([C@@]3(C)[C@@](C)([C@@H]4[C@](C)([C@@H]5[C@](C)(C(C)=CCC5)CC4)CC3)CC2)CC1,"1,8,10,33,36,87,93,123,138,175,243,250,253,267,283,301,310,345,356,412,452,453,478,527,568,592,698,712,732,742,757,768,849,860,889,926,994,1019"
8303,31.9,O=C(N[C@H]1[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](C(=O)[O-])O2)[C@H](O)[C@H](CO)O[C@H]1O[C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]2[C@H](O)[C@H](CO)O[C@H](O)[C@@H]2NC(=O)C)O[C@H]1C(=O)[O-])C,"13,33,53,80,128,132,155,156,202,210,222,233,235,245,248,271,299,332,357,387,432,443,463,489,492,542,576,590,610,637,650,656,664,695,696,697,707,715,740,807,869,893,897,926,953,960,1017,1019"
7066,12.4,O=C(O[C@H]1[C@@H](O)[C@@H]2C(C(=O)OC)=CO[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)C3)[C@H]2[C@H]1C)/C=C/c1ccccc1,"13,16,31,33,49,64,80,98,100,102,128,145,165,171,175,176,218,222,226,233,268,284,285,299,308,329,342,356,357,383,389,410,433,436,463,492,525,534,560,622,644,650,656,694,695,706,726,781,798,807,835,841,849,854,856,861,878,891,893,906,926,960,1009,1019"
1659,-4.5,O=C(c1c(O)cc(OC)cc1)c1c(O)cccc1,"9,33,59,64,67,175,187,205,322,356,423,512,578,583,650,695,718,726,745,781,807,841,849,875,893,948,949,967"
5422,47.1,O[C@@H]1C[C@@H]2[C@@](C)([C@H]3[C@@H]([C@@H]4[C@](C)([C@H]5[C@@H](C)C6(O[C@H]5C4)OC[C@@H](C)CC6)CC3)CC2)CC1,"26,33,36,46,71,105,124,138,144,186,192,222,233,250,255,265,266,268,285,301,320,324,345,385,445,453,500,508,519,522,528,529,590,622,645,656,775,795,807,890,899,926,927,956,999,1009,1014,1017,1019"
5440,17.9,O[C@@H](C(O)(C)C)CC[C@@H](C)[C@@H]1[C@@]2(C)[C@H](/C(=C\C=C/3\C(=C)CC[C@H](O)C\3)/CCC2)CC1,"1,4,8,20,33,35,36,80,98,114,133,137,138,206,212,227,231,233,241,243,250,283,301,327,336,342,344,356,392,395,444,453,461,478,590,632,669,678,694,702,714,739,753,784,807,811,826,850,884,890,921,926,928,1011,1019"
79,-4.2,Oc1ccc(C)cc1,"33,235,289,356,578,698,726,745,754,799,807,849,896"
1641,-2.2,S=C1NC(=O)C([C@@H](CCC)C)(CC)C(=O)N1,"1,33,36,80,90,97,283,294,312,314,327,356,524,548,597,606,621,646,650,693,713,739,794,800,822,885,954"
3201,5.5,O=C1c2c([O-])c(C)c(O)c(C)c2O[C@H](c2cc(O)c(O)cc2)C1,"1,20,33,155,182,202,231,252,255,270,271,314,315,356,373,451,578,583,589,594,624,648,650,656,698,715,723,725,726,750,751,779,807,821,849,875,926,933,965,1011,1019"
7273,31.8,O=C(O[C@@H]1[C@@H](C)C[C@]2(OC(=O)C)C(=O)/C(/C)=C\[C@@H]3C(C)(C)[C@H]3CC[C@@]3([C@@H](OC(=O)C)[C@H]12)OC3)Cc1ccccc1,"5,11,33,36,42,64,70,80,102,129,138,163,175,200,250,272,285,297,301,314,325,331,356,362,366,377,389,444,461,462,473,501,519,521,529,549,554,603,612,641,650,656,679,695,698,700,726,730,737,744,774,782,807,835,849,885,893,913,918,926,941,947,967,1007,1009,1017,1019"
6561,9.9,O=[N+]([O-])c1cc([C@H]2C(C(=O)OCC[N+@H](Cc3ccccc3)C)=C(C)NC(C)=C2C(=O)OC)ccc1,"91,140,147,457,807,844"
1853,-1.7,S(N1CCOCC1)c1sc2c(n1)cccc2,"64,73,116,162,175,289,298,356,378,381,417,426,453,456,461,518,523,557,656,675,690,726,793,831,849,855,857,885,926,935,950,980,999"
5148,20.8,O=C([O-])CC[C@@H](C)[C@@H]1[C@]2(C)C(=O)C[C@@H]3[C@@]4(C)[C@H](CC(=O)[C@@H]3[C@H]2CC1)CC(=O)CC4,"1,8,29,33,34,36,67,68,80,120,134,138,144,202,225,231,243,250,283,301,314,329,356,366,370,433,437,453,476,484,519,528,540,562,643,650,668,669,714,715,735,739,764,777,784,785,791,807,831,893,926,1019"
8605,244.5,O=C([O-])[C@@H]1[C@H](O)C[C@@H](O[C@@H]2[C@@H](O)[C@@H]([N+H3])[C@@H](O)[C@H](C)O2)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@@H](C)[C@H](O)[C@@H](C)[C@@H](C)OC(=O)C[C@@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)CC(=O)C[C@@H]1O,"91,140,147,457,807,844"
2377,2.7,O(C(C)C)c1cc2OC=C(c3ccccc3)C(=O)c2cc1,"1,33,62,64,136,175,209,222,237,283,304,314,322,333,352,356,384,389,465,525,555,650,656,664,690,695,709,718,726,736,779,784,849,875,893,941,954,1017"
7405,99.4,O=C(O[C@@H]1[C@@H]([N+]2(C)CCCCC2)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)[C@@H](C[C@H](OC(=O)C)[C@H]([N+]4(C)CCCCC4)C3)CC[C@@H]21)C,"2,4,5,11,33,36,71,81,102,105,138,161,187,201,250,268,301,321,324,426,442,453,468,507,519,521,522,528,529,575,606,622,632,650,670,679,695,721,783,798,807,893,895,926,927,948,956,967,999,1017,1019"
7698,70.2,O(C)c1c([C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)c([O-])c2C(=O)C=C(c3ccc(O[C@H]4[C@H](O)[C@H](O)[C@H](O)[C@@H](CO)O4)cc3)Oc2c1,"13,33,48,49,64,80,121,136,210,222,233,249,271,299,314,322,356,463,489,492,501,512,524,531,580,610,624,630,650,656,666,667,670,695,696,715,718,726,740,751,779,784,789,807,819,820,827,841,849,865,875,896,897,920,946,953,960,964,974,992,1019"
7661,23.8,O=C(OCCC[N+@H]1CCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCC1)c1cc(OC)c(OC)c(OC)c1,"91,140,147,457,807,844"
2801,-0.0,O(C)c1c(OC)cc2c(c3C(=O)C(OC)=CC(=O)c3cc2)c1,"33,84,118,203,221,249,314,333,352,356,429,437,452,480,512,544,624,650,673,680,694,695,723,725,726,747,831,836,841,849,875,939,946,972"
2993,-0.6,O([C@@H](CC(=O)C)C=1[C@@H](C)C[C@H]2OC(=O)C(=C)[C@@H]2CC=1)C(=O)C,"1,11,33,35,64,69,80,87,123,149,266,268,285,296,314,342,356,370,426,455,472,497,512,526,532,562,565,567,592,598,650,656,695,737,750,757,772,795,807,849,893,899,903,926,1015,1017,1019"
2343,-4.6,O=C([O-])[C@H](NC(=O)[C@@H]([N+H3])CC(C)C)Cc1ccccc1,"91,140,147,457,807,844"
4032,2.8,O=C(OCc1cc(Oc2ccccc2)ccc1)[C@@H]1[C@@H](/C=C(\C)/C)C1(C)C,"15,33,36,42,64,80,113,125,147,175,193,199,228,233,250,322,346,349,356,389,527,534,549,559,562,582,593,650,680,694,695,726,730,740,745,807,849,875,890,893,960,973,1012,1017,1019"
2923,1.2,O(CCn1c(N2CC[N+@H](C)CCC2)nc2c1cccc2)CC,"91,140,147,457,807,844"
679,-3.4,O[C@@H]1[C@@H](C)O[C@@H](C[N+](C)(C)C)C1,"33,54,80,128,233,268,285,319,363,367,414,628,656,692,722,807,849,897,898,926,983,990,1019"
7222,37.0,O=C[C@]12[C@@](O)(C[C@@H](O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@@H](C)O3)CC1)CC[C@@H]1[C@]3(O)[C@@](C)([C@H](C4=CC(=O)OC4)CC3)CC[C@H]21,"13,33,36,57,67,73,84,109,119,130,138,233,245,250,263,285,299,301,313,314,324,336,356,357,412,426,441,449,463,489,493,497,503,519,529,550,555,574,580,590,609,650,656,679,682,694,695,699,722,738,772,776,805,807,811,817,849,857,869,891,897,926,974,1004,1008,1019"
1626,-3.5,O=C([O-])CCCCCCCCCCCC(C)C,"1,33,80,119,202,243,259,283,406,540,650,715,735,739,785,807,814,823,836,887,893"
7052,22.6,O=C(OC)[C@H](O)[C@@](O)(C(=O)O[C@H]1C(OC)=C[C@@]23[N+H](CCc4c([C@@H]12)cc1OCOc1c4)CCC3)CCC(C)C,"91,140,147,457,807,844"
7030,31.5,Clc1cc([C@H](O)C[N+H](CCCC)CCCC)c-2c(/C(=C/c3ccc(Cl)cc3)/c3c-2ccc(Cl)c3)c1,"91,140,147,457,807,844"
6233,34.9,O=C(O[C@@H]1C=2[C@](C)([C@@H]3[C@](O)([C@@]4(O)[C@](C)([C@@H](C5=COC(=O)C=C5)CC4)CC3)C1)CC[C@@H](O)C=2)C,"11,33,36,88,102,121,130,138,151,200,201,209,233,239,250,254,255,267,301,314,356,384,395,402,412,427,478,497,521,549,555,598,624,650,656,672,679,682,695,697,699,726,779,781,803,807,842,849,856,860,878,893,897,918,926,964,1017,1019"
6364,27.5,O=C1[C@@H]2[C@@](C)([C@H]3C([C@@]4(O)[C@@](C)([C@@H]([C@](O)([C@H](O)CCC(C)C)C)CC4)CC3)=C1)C[C@H](O)[C@@H](O)C2,"1,33,36,80,84,93,114,130,138,173,177,198,227,233,250,254,268,283,301,314,321,356,367,392,412,419,453,462,504,516,526,555,642,650,670,679,689,697,699,702,739,752,781,807,823,826,836,849,865,883,884,926,946,1019"
2193,-3.1,O[C@H]1C2Oc3c(O)ccc4c3C32[C@H]([C@@H]([N+H2]CC3)C4)C=C1,"91,140,147,457,807,844"
958,-4.3,[N+H2]([C@@H](Cc1cc2OCOc2cc1)C)C,"91,140,147,457,807,844"
106,-4.3,O=C([O-])CCC(=O)[O-],"32,80,202,540,650,715,735,785,807,893"
6090,4.1,O([C@H](OC1=C(C(=O)Nc2ncccc2)N(C)S(=O)(=O)c2c1cccc2)C)C(=O)OCC,"1,33,46,64,69,75,80,121,128,131,147,175,207,214,245,283,288,294,313,315,350,352,356,378,381,404,428,445,448,469,470,486,511,569,582,650,664,684,695,698,726,728,792,807,840,842,849,860,893,924,935,984,987,990,993,999"
3868,10.0,O=C1O[C@]2(C)OC34[C@H]5[C@H]([C@]6(C)C(=CC5)C[C@H](O)CC6)CCC13[C@@H]2CC4,"12,16,33,36,48,65,111,138,228,231,233,238,250,258,260,264,267,301,314,356,366,439,478,479,504,519,529,572,590,598,611,645,650,656,694,696,706,757,775,806,807,849,850,860,867,926,933,1019"
1661,-3.4,O=C1O[C@H]2c3c(C)coc3C/C(/C)=C\CCC1=C2,"25,29,33,48,64,90,107,123,173,209,210,226,259,296,314,356,367,384,433,442,491,502,540,624,650,656,683,693,698,714,750,757,849,894,918,926,955,956,1019"
6984,36.5,O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](C)O1)[C@@H]1C[C@H]2[C@@](C)([C@H]3[C@@H]([C@]4(O)[C@](C)([C@H](C5=CC(=O)OC5)CC4)CC3)CC2)CC1,"13,20,33,36,57,67,73,84,109,119,130,138,144,214,233,245,250,268,285,299,301,313,314,324,336,356,357,412,426,441,449,453,463,489,493,519,528,529,550,555,562,589,609,650,656,682,695,699,722,772,776,805,807,811,817,849,869,897,926,927,956,1008,1019"
7633,19.0,O([C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](C)O1)c1cc(O)c2c(O[C@H](c3ccc(O)cc3)[C@@](O[C@H]3[C@@H](O)[C@H](O)[C@@H](O)[C@H](CO)O3)(O)C2)c1,"13,33,36,73,80,130,156,204,210,222,233,255,285,289,299,322,342,356,361,363,463,478,489,492,524,550,578,583,610,616,632,656,695,696,722,726,740,745,750,751,754,772,779,807,810,819,820,843,849,861,875,881,897,926,940,942,953,959,1010,1019"
2485,-5.0,O([C@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](CO)O1)c1cc(C)c(O)cc1,"13,33,80,210,222,233,299,322,356,367,451,463,489,492,524,578,583,595,610,656,695,696,698,718,726,740,751,801,807,819,820,849,875,897,953,1019"
4675,17.0,Brc1cc2[C@]3(c4c(F)cccc4)OCC[N+H]3CC(=O)Nc2cc1,"91,140,147,457,807,844"
969,-4.2,[Se](CC[C@@H]([N+H3])C(=O)[O-])C,"91,140,147,457,807,844"
3332,-3.1,ClC(Cl)[C@@H](c1c(Cl)cccc1)c1ccc(Cl)cc1,"1,46,61,64,167,175,216,237,341,356,366,463,499,525,561,581,659,726,773,816,829,849,914,974,1008"
1608,-2.4,[N+@H]([C@@H](Cc1ccccc1)C)(Cc1ccccc1)C,"91,140,147,457,807,844"
8338,64.2,O([C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](CO)O1)[C@H]1[C@H]([C@@H](CC/C=C(\C)/C)C)[C@]2(C)[C@](C)([C@@H]3[C@]4([C@@]5(C(C(C)(C)[C@@H](O[C@@H]6[C@H](O)[C@@H](O)[C@@H](O)[C@H](CO)O6)CC5)C(=O)C3)C4)CC2)C1,"1,4,13,33,36,40,80,138,208,210,222,231,233,242,249,250,265,272,283,299,301,314,333,342,356,357,370,401,412,463,478,479,489,492,520,528,537,549,550,556,558,559,599,610,622,650,656,659,669,679,694,695,712,729,739,740,798,807,820,855,857,869,897,926,939,953,989,1003,1011,1017,1019"
796,-4.9,Cc1nccc2c1[nH]c1c2cccc1,"33,64,90,92,119,175,223,275,333,350,356,378,428,506,549,591,698,721,726,759,787,809,842,849,940,984,1020"
5964,4.1,S(=O)(=O)(Nc1ccc(OCC[N+@@H](CCc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,"91,140,147,457,807,844"
927,-4.7,O(C)[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](CO)O1,"13,33,80,210,222,233,279,299,463,489,492,610,656,695,740,807,820,841,897,898,937,953,1019"
2380,-3.3,O=[N+]([O-])c1c(CO)cc2c(N[C@@H](C[N+H2]C(C)C)CC2)c1,"91,140,147,457,807,844"
1462,-3.9,Clc1c([C@H](O)C[N+H2]C(C)(C)C)cccc1,"91,140,147,457,807,844"
7634,20.6,O([C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](C)O1)c1cc(O)c2c(O[C@@H](c3ccc(O)cc3)[C@](O[C@H]3[C@@H](O)[C@H](O)[C@@H](O)[C@H](CO)O3)(O)C2)c1,"13,33,36,73,80,130,156,204,210,222,233,255,285,289,299,322,342,356,361,363,463,478,489,492,524,550,578,583,610,616,632,656,695,696,722,726,740,745,750,751,754,772,779,807,810,819,820,843,849,861,875,881,897,926,940,942,953,959,1010,1019"
5191,6.3,S(=O)(=O)([O-])N1C(=O)[C@H](NC(=O)[C@@H](NC(=O)N2C(=O)C(=O)N(CC)CC2)C)C1,"1,5,27,33,34,65,80,117,128,130,210,218,223,225,283,285,294,295,298,314,337,350,356,363,387,452,456,546,573,575,601,611,650,715,739,805,807,841,879,893,917,918,926,935,976,989,1017,1019"
8029,9.8,O(C[C@H]1[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O2)[C@H](O)[C@@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@H](O)O[C@H]2CO)O1)[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](CO)O1,"13,53,80,112,124,158,163,170,210,222,233,295,299,357,432,463,466,489,492,576,610,656,695,740,807,820,823,869,897,913,926,953,1019"
234,-3.9,[C@@H]1([C@H]2C[C@@H]3O[C@H]3CC2)OC1,"10,246,268,301,320,422,553,585,656,787,795,802,897,899,926,935,954,1019,1023"
7497,41.0,O=C(N[C@@]1(C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@H]([C@@]2(O)O1)CCC3)[C@H]1C[N+@H](C)[C@@H]2[C@H](c3c4c([nH]cc4C2)ccc3)C1,"91,140,147,457,807,844"
3626,-1.1,Brc1ccc([C@H](OCC[N+H](C)C)c2ccccc2)cc1,"91,140,147,457,807,844"
3499,-2.8,O([C@H](OC(=O)C(C)C)C)C(=O)NCC1(CC(=O)[O-])CCCCC1,"1,2,4,33,36,59,69,80,82,128,138,147,168,195,197,202,283,321,325,513,525,569,579,614,650,693,695,703,715,734,765,785,807,893,901,926,1000"
3899,38.9,[N+H](C)(C)[C@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@]5([C@H]([C@@H](C)[N+H2]C5)CC4)CC3)CC=2)CC1,"91,140,147,457,807,844"
3866,13.0,O=C1O[C@]2(C)OC34[C@@H]5[C@@H]([C@]6(C)C(=CC5)C[C@H](O)CC6)CCC13[C@@H]2CC4,"12,16,33,36,48,65,111,138,228,231,233,238,250,258,260,264,267,301,314,356,366,439,478,479,504,519,529,572,590,598,611,645,650,656,694,696,706,757,775,806,807,849,850,860,867,926,933,1019"
1628,-6.0,O=C1N([C@@H]2O[C@H](CO)[C@H](O)C2)C=C(C)C(=O)N1,"4,24,33,80,90,222,233,240,268,314,356,367,377,439,445,464,492,577,601,605,610,650,656,698,721,740,750,758,795,807,849,872,896,897,926,935,1019"
